CP3,C3,F5,PO3,PO4,F6,C4,CP4
37973.23828125,52612.46875,55076.2109375,31486.720703125,32697.53515625,15073.34375,10771.416015625,52466.0859375
37802.3828125,35325.4296875,50321.66015625,31492.419921875,32698.810546875,3291.271728515625,1667.73046875,51820.48046875
37743.0390625,17096.53515625,47731.25,31478.60546875,32683.119140625,-13146.1767578125,-7261.34326171875,51704.13671875
37898.13671875,30418.6640625,51873.98828125,31470.42578125,32675.541015625,-4778.0869140625,-62.830745697021484,52316.5546875
37996.10546875,51608.8515625,55368.03515625,31485.177734375,32689.69140625,13455.3681640625,10427.4228515625,52564.79296875
37856.02734375,42157.015625,51843.94921875,31495.5703125,32698.609375,8560.5380859375,5171.83544921875,51987.515625
37734.79296875,19357.369140625,47723.671875,31482.830078125,32688.21484375,-10521.2333984375,-6233.31982421875,51636.078125
37847.17578125,24103.939453125,50386.16796875,31468.8828125,32680.302734375,-9478.0546875,-3326.140380859375,52134.8359375
37989.3984375,47964.1328125,55061.125,31476.662109375,32691.30078125,9882.0625,8725.3603515625,52597.3125
37899.2109375,47888.09375,53308.703125,31491.681640625,32705.91796875,12655.7353515625,8171.55078125,52183.25
37734.58984375,24002.619140625,48274.1953125,31483.8359375,32696.529296875,-6186.4482421875,-3988.578857421875,51649.21875
37785.88671875,19491.2109375,49071.953125,31467.072265625,32680.97265625,-12587.7412109375,-5794.64453125,51951.640625
37957.68359375,42333.91015625,54209.1875,31468.279296875,32684.794921875,4907.97314453125,5956.716796875,52544.00390625
37940.5859375,51587.4609375,54503.359375,31486.18359375,32699.345703125,14918.9833984375,10194.205078125,52356.31640625
37760.7421875,30275.30078125,49335.078125,31481.958984375,32691.703125,-796.5490112304688,-858.4409790039062,51716.41015625
37747.59765625,17137.974609375,48112.99609375,31462.513671875,32671.318359375,-13706.7587890625,-7118.716796875,51783.12890625
37919.05859375,35517.87890625,52932.12109375,31457.818359375,32667.8984375,-769.7269287109375,2531.133544921875,52418.8125
37970.22265625,52649.484375,55205.2265625,31476.125,32681.7109375,14891.69140625,10855.369140625,52488.88671875
37805.53515625,37274.1875,50731.50390625,31485.916015625,32686.271484375,4855.40185546875,2680.73388671875,51854.0078125
37729.42578125,17483.7109375,47677.671875,31475.25390625,32674.603515625,-12563.19921875,-7067.41943359375,51672.890625
37876.61328125,28613.939453125,51455.83203125,31466.73828125,32670.37890625,-6152.11572265625,-982.0908203125,52264.5859375
37988.26171875,50916.375,55345.9765625,31479.34375,32687.34375,12714.5419921875,10126.880859375,52579.87890625
37859.44921875,43958.0546875,52267.73828125,31493.291015625,32702.296875,9895.80859375,6107.79248046875,52043.90625
37727.28125,20485.974609375,47817.953125,31483.501953125,32691.3671875,-9435.20703125,-5688.0263671875,51646.5390625
37825.515625,22728.30078125,49998.25390625,31467.609375,32677.75390625,-10461.419921875,-4053.354248046875,52094.734375
37975.51953125,46707.65234375,54889.796875,31470.9609375,32682.046875,8653.87890625,8086.2568359375,52589.46875
37908.1953125,49243.94921875,53694.671875,31488.53125,32696.931640625,13506.53125,8864.90234375,52236.55859375
37744.8515625,25669.611328125,48526.859375,31484.708984375,32690.025390625,-4762.39599609375,-3181.5693359375,51672.62109375
37783.7421875,18645.77734375,48757.46484375,31466.201171875,32672.7265625,-13095.6171875,-6266.04248046875,51909.52734375
37958.6875,40624.60546875,53888.328125,31465.732421875,32675.2734375,3371.000244140625,5071.92333984375,52521.2734375
37958.5546875,52269.28125,54760.44921875,31483.3671875,32690.697265625,15139.662109375,10535.9853515625,52408.8203125
37780.9921875,32259.798828125,49688.52734375,31484.841796875,32691.501953125,777.9076538085938,118.48657989501953,51765.4921875
37749.609375,17029.076171875,47917.12890625,31469.75390625,32676.94921875,-13632.193359375,-7235.52685546875,51767.03515625
37915.83984375,33646.03125,52534.88671875,31464.255859375,32673.26171875,-2298.385009765625,1582.235107421875,52408.6875
37983.8359375,52542.12890625,55313.921875,31480.013671875,32692.037109375,14520.40625,10836.4599609375,52552.85546875
37825.65234375,39281.6875,51153.14453125,31491.4140625,32704.375,6322.03369140625,3679.253173828125,51936.1484375
37730.56640625,18134.75,47652.05859375,31478.47265625,32694.318359375,-11930.533203125,-6819.58349609375,51686.90625
37862.93359375,26939.50390625,51055.6484375,31464.994140625,32682.91796875,-7469.61669921875,-1869.097412109375,52245.54296875
37987.859375,50061.8203125,55293.5390625,31475.7890625,32693.177734375,11755.853515625,9704.7685546875,52614.48046875
37874.0,45624.91015625,52695.01171875,31490.943359375,32703.4375,11055.2607421875,6975.017578125,52111.96875
37727.75,21735.75,47960.109375,31482.763671875,32692.037109375,-8291.5126953125,-5088.4189453125,51651.23046875
