1.649608953635318968e-08,3.270092707409105321e-08,2.715809017369392906e-08,1.986100613631682408e-08,1.628061895017379277e-08,5.119485605139945140e-09,3.975444632559090664e-09,1.774145797012678396e-09
1.613998478639707956e-09,1.246845586523375489e-09,1.132284640163384232e-09,1.217074890664229634e-09,9.684586638074007010e-10,9.572230944414408767e-10,4.041382603000427230e-10,4.377277300264796202e-10
4.516678941355228823e-10,6.030945161017823297e-10,6.037919114779207770e-10,4.888594581357642133e-10,4.203070410579704831e-10,1.900556540579466358e-08,3.896951631740075058e-08,3.355261565965560996e-08
2.253029800856600741e-08,2.198134026680376406e-08,1.620513739157496625e-08,6.812013400370033644e-09,3.870288755536645228e-09,2.732861615574569444e-09,1.590570108135202882e-09,1.508521231909716406e-09
9.667177564953179424e-10,9.641522754901768151e-10,1.052595719941383113e-09,5.987288404309290064e-10,6.018671788517505370e-10,5.114836471479960203e-10,4.907331360489980135e-10,5.068149321075952689e-10
5.062662783403850647e-10,5.064374509939837280e-10,5.526022067489529411e-09,1.114188801439616748e-08,1.081560807514811604e-08,7.643416414025467412e-09,6.148484070617103190e-09,1.357792273710067280e-09
1.500974897438821916e-09,1.991586967376797787e-09,1.421855168633793842e-09,1.282000293219995716e-09,1.268061600177871497e-09,1.459222781067834160e-09,1.393697521329110263e-09,1.368965682805681315e-09
8.440592354337552979e-10,7.276068459190352355e-10,8.105821796185099873e-10,9.578586004451323650e-10,7.394757314118924790e-10,5.732764169464979091e-10,5.124194967414506246e-10,3.690261540311003644e-08
7.252427413075121795e-08,5.767782984162335526e-08,3.744955485834930539e-08,3.903346666674568938e-08,2.370034792865059879e-08,5.218255628184517126e-09,3.952871775672869208e-09,2.889642097814967886e-09
2.036786836234857011e-09,1.771024345358718009e-09,1.193757936145070076e-09,1.042945061420805248e-09,1.203781011287663069e-09,6.112914163803122160e-10,5.143498267947661729e-10,3.944898148875217923e-10
6.022216407749916994e-10,5.734206786138253091e-10,5.225543159516037866e-10,5.698241853657650323e-10,3.629140646846209411e-08,6.606847537229367380e-08,6.308489299922910181e-08,4.804095395683846183e-08
4.732845152235624550e-08,3.659106495818302640e-08,2.249515598317058430e-08,2.024166716566656834e-08,1.471714139201496327e-08,8.612806284731460418e-09,4.942600242195082685e-09,6.079141587297503341e-09
4.559629651640525175e-09,3.389596452923774581e-09,2.990105708409505229e-09,1.958362653691984039e-09,1.278982502343233551e-09,1.398613980559214563e-09,8.472615309015340374e-10,8.653153641285276883e-10
6.174550770162257951e-10,2.103900769009582388e-08,4.123890157854758494e-08,4.080172653341372676e-08,2.668969232752813962e-08,2.254028689255721990e-08,5.963037917943760887e-09,4.853279186968635682e-09
4.109845796640806023e-09,3.499877446201737307e-09,3.440746890211105731e-09,3.208635891699112408e-09,3.009857875883383328e-09,2.184220792187829580e-09,1.757863442061123143e-09,1.325143383423860200e-09
1.225297505535099259e-09,9.874035934649061327e-10,1.379075403168745231e-09,1.249484165907166863e-09,1.030238801742943564e-09,1.026309944604430246e-09,6.108468172363862177e-09,1.158141832322290439e-08
1.011405635777101216e-08,7.296696168154136888e-09,7.245254794739184096e-09,4.876807497657978163e-09,3.427534988328979513e-09,2.258032113187346515e-09,1.296504649672010535e-09,9.392012054437761067e-10
8.185748977020678646e-10,7.254461779183369723e-10,5.050535434096877845e-10,4.852979465400101391e-10,3.339720790034667166e-10,3.185682258355251277e-10,2.697394329886192545e-10,3.883874941450616851e-10
3.646376411778317558e-10,3.215871533768781977e-10,2.758710816577900465e-10,5.057209593220192811e-09,9.336711873628286275e-09,9.006299224615764237e-09,6.834166530593922956e-09,6.011023563469743008e-09
3.328285625672207231e-09,2.509506933310493574e-09,1.226933438867691528e-09,1.103619030289182943e-09,8.362403611357768321e-10,7.053727216555078358e-10,9.304886372102817889e-10,8.087486324496562187e-10
7.156939702092020840e-10,4.829964463873001440e-10,4.964069329020617654e-10,5.776085997793865903e-10,7.056720805383282798e-10,6.954833536231970742e-10,5.478293780620912783e-10,5.428038067293080488e-10
4.728664014274955889e-08,9.286537694698130523e-08,1.041738311413457240e-07,1.168924898542347117e-07,1.590164550108886437e-07,1.401609153711925382e-07,1.292776629938962770e-07,1.214862942916419020e-07
1.286849898577402150e-07,1.329179633420892617e-07,1.366533422746556437e-07,1.478329755755882820e-07,1.553239257580987901e-07,1.602366213307939035e-07,1.602931752897265783e-07,1.644812811579891304e-07
1.678997056716213209e-07,1.799944776833857849e-07,1.834711373988729595e-07,1.909563843950665124e-07,1.991208660750386393e-07,5.034362743765526759e-08,1.092194706840986336e-07,1.069763063966163246e-07
1.191019712714563950e-07,1.465778971805387209e-07,1.330456573676681625e-07,1.006563926762994979e-07,1.122694322892416375e-07,9.752367077461258416e-08,9.950765915706946249e-08,1.080876470628023163e-07
1.150667719379947008e-07,1.152293102023660628e-07,1.228451009991053826e-07,1.195996352943750892e-07,1.298259455537854554e-07,1.311043811306060876e-07,1.333383362002996021e-07,1.365518934203217827e-07
1.396419661114705514e-07,1.391626853415510365e-07,8.057497137569773737e-08,1.384263815926632396e-07,1.450854189674607427e-07,1.579529031965730045e-07,2.089745737363816615e-07,1.716990151792674915e-07
1.575631091987772099e-07,1.621792815987592254e-07,1.743312926416790222e-07,1.772022599401191557e-07,1.767925812608005468e-07,1.954901689082772008e-07,1.976931341088398478e-07,2.064376968247298760e-07
1.884649372146139259e-07,2.059463572051088508e-07,2.129467914021459817e-07,2.327251408911878941e-07,2.287537108718371607e-07,2.375021497962785901e-07,2.475464238545623930e-07,1.463010771165775108e-07
2.751999909737698742e-07,2.502887829634415608e-07,1.975057885353879734e-07,2.627427987458059132e-07,1.339799442334734564e-07,1.194904349352096918e-07,1.305670459415934670e-07,1.443166953530833149e-07
1.449576734714395315e-07,1.412746583480537025e-07,1.543887908965375227e-07,1.634339370646628022e-07,1.746938547001399796e-07,1.630998669782411185e-07,1.764843410082188137e-07,1.840224291091816464e-07
1.979314308271284129e-07,1.981128591395207657e-07,2.051373692628361575e-07,2.120982938253188889e-07,5.479926901013660633e-07,9.066118807696847907e-07,8.849433141623014515e-07,6.951798238815038018e-07
6.927319107514627259e-07,5.417615346181078486e-07,3.907128528813287870e-07,2.451845711252951124e-07,1.744403868959667450e-07,1.712420320474931929e-07,1.982326418147774764e-07,1.956522780846432214e-07
2.010613424922358590e-07,1.955648100643530802e-07,1.584456202378036656e-07,1.855661355900325851e-07,1.836972535812306451e-07,2.029328485580719844e-07,1.969489961276664578e-07,1.947651649454354349e-07
2.033492413861484280e-07,1.352472119826447926e-07,2.395837846132019257e-07,2.825894886210471379e-07,2.590891489507323908e-07,3.531094886619134324e-07,2.613657087251275011e-07,2.673273805688459638e-07
2.617492451782926389e-07,2.659832529037537619e-07,2.753126863305195063e-07,2.887819086069362258e-07,2.988085322281307836e-07,3.185504164939240531e-07,3.252132300110410768e-07,2.952341291612157543e-07
3.258593682237925811e-07,3.301703349262465603e-07,3.675600175244188492e-07,3.632466158603093183e-07,3.736706356924248282e-07,3.927875750564055154e-07,2.981250143699519651e-08,5.572336425096320208e-08
6.045183169016151898e-08,6.609088329870817238e-08,8.226676148570383067e-08,7.235568642467349617e-08,5.708321248919712601e-08,5.710415049567737548e-08,5.448081552427106970e-08,5.994912410009858457e-08
6.689739276033733770e-08,7.036506415809769606e-08,7.628406565960687757e-08,7.735288602919802104e-08,7.215774337406660825e-08,7.959885687987769933e-08,7.817007236255119880e-08,8.412933911761661013e-08
8.473669536509230171e-08,8.770982194471419799e-08,9.234072802668325718e-08,7.895193026512541731e-08,1.681637153387360142e-07,1.355291050655077340e-07,1.461681918895948378e-07,1.892759181697976281e-07
1.527926136706891938e-07,1.142059587711187214e-07,1.356182955411970393e-07,1.345732334631097002e-07,1.449199385346725975e-07,1.408910077893835272e-07,1.556294508120010291e-07,1.565553137391905770e-07
1.680057129136842923e-07,1.629142512628108807e-07,1.730887836245482319e-07,1.733753023249272245e-07,1.831684376101950837e-07,1.829962747142273869e-07,1.935998167694145346e-07,1.991309800516959743e-07
6.141294755188882332e-09,1.300098982374572509e-08,1.218315186988614842e-08,9.106694957908951396e-09,7.042212643251802082e-09,3.576542046077113284e-09,2.165510872694250762e-09,3.142060972162208538e-09
2.697524998088290839e-09,2.373356780992946252e-09,1.791703998454149320e-09,1.888867118376017712e-09,1.506143693011405231e-09,1.573661482858691631e-09,8.531806866624049318e-10,5.577997705846655115e-10
5.121528389901021903e-10,8.248973745862977201e-10,6.891510404254051586e-10,6.726138206293642716e-10,5.743034047306511139e-10,1.294497988730651611e-08,2.632625250942639115e-08,1.870572855835483277e-08
1.618803995194653574e-08,1.513031632804383853e-08,1.113675308782043693e-08,3.839057886806397192e-09,2.261807768771081195e-09,1.477062264204435599e-09,2.020407093147407050e-09,1.379895082586083782e-09
1.256148248133533443e-09,1.065407711391354888e-09,8.069939698556827558e-10,9.871585466092649537e-10,7.334149933585212584e-10,5.997573173162011895e-10,9.149754406254807186e-10,7.936457903983162162e-10
1.032469916496311812e-09,1.131932613872393391e-09,1.570504812173834070e-08,2.963718733759142918e-08,2.886561947070227650e-08,2.004486759341352736e-08,1.459101125727155703e-08,4.385517791596294643e-09
2.253574335315413978e-09,1.818652697390435784e-09,2.061976254448103764e-09,2.248253204598149118e-09,2.157081502589137586e-09,1.978793508449866086e-09,1.481569818927007270e-09,1.476249442645335730e-09
8.438988025574068953e-10,9.051860291468606503e-10,2.663450615758415526e-10,6.037812039426640841e-10,4.688252931531540042e-10,5.105178603019863652e-10,5.286789553272886672e-10,7.624793160130426226e-09
1.437013965046379651e-08,1.277690917834164054e-08,7.754626457501045679e-09,9.729902527130344992e-09,3.822989235180355827e-09,4.879590996686578346e-09,3.062154458926462908e-09,2.795967628682461967e-09
2.490941844807214321e-09,2.093352041874782941e-09,2.025581661039961556e-09,1.712730072170220462e-09,1.361493240982270131e-09,5.643773943052991309e-10,5.927273572309454900e-10,4.455530425080138653e-10
8.492892715257762321e-10,7.680835050057378411e-10,7.988839608908984352e-10,7.672340867378686710e-10,1.928027386620924736e-07,3.853270132926028605e-07,3.153729585730646214e-07,2.333127116397527122e-07
1.978017051593144585e-07,1.281361743374326998e-07,2.938227420128352892e-08,2.014356581888944897e-08,1.962484398232255336e-08,8.187780972279242006e-09,6.575227062944356404e-09,5.014715958138717086e-09
3.783856706885162716e-09,3.812663830576693620e-09,3.002468145544714338e-09,2.604093043633350875e-09,2.157324077314179840e-09,1.933063400593116820e-09,1.930371967986928295e-09,1.700229545019747666e-09
1.324284514278564144e-09,3.159224983138973026e-08,6.227799826744986189e-08,6.301100657514451929e-08,3.464247969492653320e-08,3.266592638222555542e-08,1.446753328532131710e-08,6.097714161473975416e-09
5.094668654584591190e-09,4.895865512845782162e-09,2.818287237234385215e-09,2.018056392629216950e-09,2.087782903426690085e-09,1.888262021424605352e-09,2.210904443873066232e-09,1.403591429272551179e-09
1.369058561763218216e-09,6.329316773990660592e-10,1.566836899148530039e-09,9.999344286191404250e-10,9.693122656922749965e-10,1.059339293474876902e-09,2.674720192395913612e-09,5.171548210587914982e-09
3.728264567067682774e-09,3.202899632228196247e-09,3.321830344867426193e-09,2.728347997226290294e-09,2.734051735840327055e-09,1.899183502479371244e-09,1.575243440162256907e-09,1.544555757205392451e-09
1.613474715226745742e-09,1.190460381592106040e-09,9.260561048211759845e-10,7.782866932103576961e-10,4.923905220594021367e-10,5.238093292518392142e-10,4.296889947939817371e-10,4.908420193721254908e-10
4.494768513932224892e-10,4.419926701548674881e-10,4.530188323205324366e-10,3.793087464117643088e-09,7.059769901216620018e-09,6.279696626773593827e-09,5.984468732713801790e-09,4.838857670692040124e-09
4.098689390130918300e-09,2.388899706366840400e-09,1.726634026752349561e-09,1.906717768949713060e-09,1.228990607690225877e-09,8.809239121495546973e-10,1.021666406287040570e-09,6.277112399468300078e-10
6.648840160019875347e-10,7.251853333824475437e-10,7.806073835086237439e-10,2.077810227819793674e-10,5.307904097145768326e-10,5.298126630652701819e-10,5.717688666857906675e-10,6.223913563900084628e-10
8.018060460443535383e-09,1.638105227111748480e-08,1.177538615466530302e-08,9.903727060548336598e-09,9.803633470456513470e-09,8.769476732608710835e-09,2.326172251121753211e-09,2.839041825510536611e-09
2.362238937674964183e-09,2.179388193904200116e-09,1.839763389162254915e-09,1.857051962705260235e-09,1.626603281017119354e-09,1.338514441493142784e-09,5.612426533423636113e-10,4.628676930008241882e-10
5.364054902155994372e-10,3.952004112441495965e-10,2.582917683219654552e-10,2.869357396195454017e-10,3.276957120545852573e-10,1.135987394598434832e-08,1.861023630350264016e-08,1.647835555344131990e-08
1.315386442723233390e-08,1.124001962094552967e-08,5.504534211730635294e-09,4.725790515708838770e-09,2.939117929158932019e-09,2.506928167005906100e-09,2.538053883255337304e-09,2.497089336075774176e-09
1.920352822975611070e-09,1.840984938576541764e-09,2.255183691006313357e-09,9.556555880104322965e-10,7.930189697312791903e-10,7.540095567959871063e-10,1.174573455957245038e-09,1.243270892461821255e-09
9.948421076448961724e-10,4.728985604354396480e-10,7.143825327771668292e-09,1.217420069737142000e-08,1.031517021142375606e-08,7.365043375593167366e-09,6.830995434486236176e-09,4.303427596679138216e-09
1.582277467592974665e-09,2.240984065289224180e-09,2.103464349783140782e-09,2.189722316604302981e-09,2.380165650750162157e-09,2.036734118534269049e-09,1.991572841447412439e-09,2.072600672496140691e-09
8.809158249963503828e-10,5.534065655904369260e-10,5.501376164695069854e-10,3.323791067607349851e-10,3.794770924900926926e-10,5.305011715390291063e-10,5.931422039790597538e-10,7.765301469595757857e-09
1.501185537564977072e-08,1.241734570057994357e-08,9.753429468356694676e-09,1.002133337633514479e-08,8.976186325326172893e-09,5.086790736269578347e-09,3.704072544467960403e-09,3.332163378606317260e-09
2.331828022813354247e-09,2.078795974699111249e-09,2.268284244723069172e-09,1.928841719258026787e-09,1.857449444289685057e-09,1.225263356989853191e-09,6.917986182755909328e-10,8.949349439715811661e-10
7.196890526753557668e-10,5.485276395636111479e-10,3.709141630166803759e-10,3.705713791546994676e-10,4.028591781316604504e-07,8.061343794232029481e-07,6.942889686096061914e-07,5.577755837956092865e-07
3.916302290776488905e-07,8.442702014876389226e-08,2.800445864345660294e-08,1.392157445167029904e-08,1.004300073666602925e-08,1.075056078249871153e-08,7.482086043680133884e-09,6.017953387959970665e-09
5.416716602455903827e-09,4.245503351794007618e-09,2.963371759724521411e-09,1.860302681562897407e-09,1.928451317677539451e-09,1.629007214759092171e-09,1.719266068602748086e-09,1.897808344598298403e-09
1.903491911328823921e-09,9.443119461403809491e-09,2.136839164175442189e-08,1.714918358475169885e-08,1.576274386045042665e-08,1.383334128954857474e-08,1.056732601174714520e-08,6.700663726609366578e-09
6.454728684280527750e-09,5.271248309046034199e-09,5.220205391293592240e-09,4.503750619596128812e-09,4.007821357315628699e-09,3.229377427366372111e-09,3.174373708589448041e-09,1.798524504789926956e-09
1.005388232976240257e-09,1.356809158456075837e-09,8.632208001009576933e-10,9.974530211784076164e-10,1.079923812525753963e-09,1.006475882443075533e-09,2.670698742830656540e-08,5.245035870356734876e-08
5.169381772566348628e-08,3.586074086207567252e-08,2.549642438367994333e-08,1.815624947481504187e-09,1.232678324471798247e-09,7.846847561781446707e-10,7.482146916016537418e-10,7.485493877077903302e-10
9.197070688063691717e-10,8.675956196513343887e-10,7.606679077670228512e-10,7.994059336126681035e-10,6.841079409331623563e-10,5.748884893779927098e-10,5.866135336876689974e-10,1.631925249761613893e-10
2.832305382344572629e-10,3.131201009304693436e-10,3.286466311318562838e-10,6.241800322135850272e-08,1.296407107337918117e-07,1.239154076352092264e-07,9.407594771345472099e-08,6.430959454132750140e-08
6.782451886613274652e-09,7.482542007581750044e-09,6.269095909632452605e-09,3.457987431652890804e-09,3.362209953534759581e-09,2.058735039890525642e-09,2.052869466664689568e-09,1.725353745416648680e-09
1.592683099859898228e-09,5.925318858304086241e-10,4.099099333487360534e-10,5.489060604212661754e-10,5.770269164768929652e-10,4.391684670503257922e-10,4.512100828533676715e-10,4.253068998456718242e-10
2.449967413315706967e-08,4.895848484632825835e-08,4.914731181342725901e-08,3.395527831591948431e-08,2.601249453247766723e-08,7.463136768528979864e-09,2.930868105039118166e-09,1.992159703143103709e-09
1.058172202960746339e-09,4.932341433216570715e-10,4.930214303736378759e-10,5.927909640958243146e-10,6.431975013785304477e-10,7.330619396381847975e-10,7.830426877001775484e-10,5.530489387178321048e-10
5.064835527984050417e-10,6.971685865431416078e-10,4.985029024525354872e-10,4.948255152541981998e-10,4.709443679468822535e-10,1.033237730626908669e-09,4.908778812007696338e-09,4.854586895183919687e-09
4.900200570568901687e-09,4.306522038965597535e-09,3.457219306945008386e-09,3.564743063624282982e-09,3.103970030708878806e-09,1.514083039972793311e-09,1.086961396660989473e-09,9.783989706706931520e-10
9.828479066409429562e-10,8.343616794566421569e-10,7.812697819028267223e-10,7.815703117072012707e-10,5.006240853568263534e-10,5.200033980330221077e-10,5.638089318805424210e-10,6.738181094801173086e-10
4.063325413592216575e-10,3.456833416090156794e-10,1.843575592187189324e-08,3.448010750027408256e-08,3.053474715011567601e-08,2.592532465491799965e-08,1.880724587443858538e-08,5.367496520788136996e-09
2.087850622408443735e-09,1.542206264796977412e-09,1.226852528911176636e-09,1.120805447697237718e-09,7.886005410749549888e-10,8.116526103151957548e-10,8.252368947024237998e-10,8.678339696838311950e-10
6.004311160644430687e-10,4.723860481991429600e-10,4.899243652461080548e-10,5.218901634017629328e-10,6.527742746650732557e-10,6.204759803808658960e-10,5.048769518469435309e-10,6.702263110662640712e-09
1.269177842408034194e-08,1.183191634511087154e-08,8.684388874260268597e-09,7.932666628030317266e-09,5.136611427530233563e-09,2.540000995863569843e-09,1.513103211500793186e-09,9.547557985905049410e-10
5.657603701047393799e-10,4.344283893952062042e-10,4.910993575208132826e-10,4.628040596423254860e-10,6.169658318074078621e-10,5.372009901333708084e-10,4.703837658458193738e-10,4.567173070919723805e-10
5.371860042574137748e-10,4.816947890285636950e-10,3.971075777894720104e-10,4.051501163740187423e-10,3.518967225311416861e-07,7.241865831173348363e-07,6.772387055460264046e-07,5.010739197309771529e-07
4.006305470903943838e-07,5.693849374722553144e-08,4.591965056426614301e-08,3.080178073704068597e-08,9.398745561968306983e-09,4.095005099122587600e-09,2.351389039608239763e-09,1.988564205274637222e-09
2.717318279989711187e-09,3.019106034421359190e-09,2.575343716951773214e-09,2.841355786353757937e-09,3.375235143031364532e-09,2.932325069860276069e-09,2.483046792936145405e-09,1.400097458370009388e-09
9.187002567645176328e-10,2.566857655857734144e-09,4.751187926232201916e-09,3.821902737689080718e-09,3.200365390917082863e-09,4.010464278838542739e-09,2.839596767080190453e-09,2.417240462397926907e-09
3.216065865293810134e-09,3.635266677435581382e-09,3.276620612225212453e-09,3.003508270339807087e-09,2.849923118011031251e-09,2.489304783827293009e-09,3.016043256301358158e-09,2.105884476536615322e-09
1.301698624971074671e-09,1.246042411387305089e-09,1.869273138656779481e-09,1.899441469900775076e-09,1.529737341376172602e-09,1.377807400013488648e-09,2.029864365047670920e-08,4.292927520719533496e-08
4.253423824536355961e-08,1.980644736543195923e-08,2.217719669488354264e-08,6.111430085140298232e-09,1.716602956805751695e-09,1.830269372312699607e-09,8.881045181243034797e-10,7.733823317075233056e-10
7.056287521994067507e-10,6.258489732953683712e-10,4.359375296065567162e-10,5.269509665288479229e-10,5.840672421469047209e-10,4.790246020698070881e-10,5.055850228545584728e-10,4.474918989845301343e-10
4.189091988996710701e-10,2.153704812573341970e-10,1.531548418227220625e-10,3.255305897708767541e-08,6.516538245524295049e-08,5.144152718542849204e-08,4.268758225580656785e-08,3.391751633994876978e-08
8.896978262311902525e-09,2.409806964621803510e-09,2.897759271360382461e-09,2.099599796028769578e-09,1.612934453541011211e-09,6.820638431557261563e-10,1.015954589359460871e-09,8.798094192252182661e-10
9.960402306225164797e-10,6.823099071624835774e-10,7.680035440498576535e-10,7.589321852035980980e-10,8.845374858796923048e-10,5.370652059701827997e-10,4.883070825831972291e-10,4.770329551437338882e-10
7.839700735183454633e-08,1.560920917935621709e-07,1.539178839908647943e-07,9.971716881271174739e-08,8.037413858443865159e-08,2.514622700931084610e-08,6.533467468840286454e-09,5.658845726100570875e-09
1.958761717294848264e-09,1.180273766320750619e-09,1.058081994305184648e-09,1.178193885720723171e-09,1.209697521641608153e-09,1.200612888641452318e-09,7.761262680534844937e-10,6.630533471101388922e-10
4.735912031282609902e-10,5.485657952261764938e-10,4.996588159881609240e-10,4.440472396185558360e-10,3.927225538670106344e-10,4.822966015852446095e-09,9.833259857749359234e-09,9.446384931806192341e-09
7.889874768301872774e-09,7.225805714559435675e-09,3.948563023635242559e-09,2.534641155804299270e-09,2.698411375880249227e-09,2.658081190568245901e-09,1.243727569561740000e-09,1.087089856000989138e-09
9.059506092646172939e-10,8.446939487068289716e-10,8.086072490477885714e-10,7.614362797577975690e-10,4.594532737569449359e-10,4.773081950547474683e-10,4.519872856027152380e-10,4.801082064244612384e-10
4.444534069600463068e-10,4.495734481526721617e-10,1.135391219305786894e-08,2.285502403052994556e-08,2.072247099279653383e-08,1.348498261330901087e-08,1.287541232028603233e-08,8.603010962475232297e-09
3.977171067367306041e-09,2.119356010428818101e-09,1.438872220453804498e-09,1.353233052594965701e-09,9.544791128082036939e-10,6.787968467783699508e-10,5.827482787023009279e-10,6.020736434954376414e-10
4.162980454655666415e-10,4.134002829744326523e-10,4.259017844700171489e-10,6.279002606073717299e-10,5.798287429626670197e-10,5.778771471629433749e-10,4.602599032031055377e-10,6.140357463831920327e-09
1.186192028945072247e-08,1.254047191392387335e-08,9.127915591718767629e-09,6.935343120006253901e-09,1.440149745866857816e-09,1.454110014808871670e-09,1.072969839806392772e-09,1.041320531727944691e-09
8.716685547378164446e-10,6.941818875389043282e-10,5.813783977871918957e-10,6.808309705812669449e-10,6.051310313697166878e-10,4.553125985455923213e-10,3.162719584501518345e-10,2.980403404160034004e-10
4.174988040117365172e-10,3.896142813633793012e-10,3.476352078344435492e-10,3.431528864827058711e-10,5.669685368015277273e-07,1.133054392117311676e-06,1.124804966395402208e-06,7.241846291010495749e-07
5.722460628038085525e-07,1.449288271472451318e-07,1.585911758920671016e-08,1.111163966777631216e-08,3.453605338654282559e-09,2.979662153692040727e-09,2.873554430162753942e-09,1.987030639075317406e-09
1.615855545095211537e-09,1.701816740959046207e-09,1.497551878468638012e-09,1.259582592087612442e-09,1.132582367273058534e-09,1.538626197245524045e-09,1.536838530171299288e-09,1.156018846346415355e-09
1.020250319064245776e-09,1.155469448487481238e-08,2.379036856972117774e-08,2.278837009831848326e-08,1.476010511672944821e-08,1.335143431139905777e-08,7.524151860249377925e-09,2.535823728444325048e-09
4.126538007298714455e-09,3.695046836414221221e-09,3.067222325758338091e-09,2.871411952245856072e-09,2.660006726501763348e-09,2.905617642951321669e-09,2.899853804401876414e-09,1.212293360822467786e-09
8.884242020365341919e-10,9.275066658264213302e-10,1.211175073321534970e-09,1.328495014317470050e-09,1.187047500833118508e-09,1.203030315647771536e-09,6.676418637912662797e-09,1.328914633170460805e-08
1.196677944523346988e-08,7.417282015330448556e-09,6.954475069946638907e-09,2.467962760862909145e-09,1.872508608175385970e-09,1.048230110856974709e-09,9.641307398551024073e-10,9.903118571942232963e-10
9.731646827286330330e-10,8.641337618554643336e-10,8.720718057485450443e-10,8.493985562175083849e-10,7.290320592063809890e-10,7.383253058750795871e-10,6.332134390908714818e-10,6.439286107990055793e-10
6.419909164636615746e-10,5.527740497460192527e-10,5.326389482852470519e-10,2.874978989684005778e-08,5.619638760461214756e-08,4.890864632015581353e-08,3.168680553425995517e-08,2.824366555091112596e-08
