0,1,2,3,4,5,6,7,8,9,10,11
15.0,4957.6611328125,-51136.44921875,-2740.211669921875,2354.912353515625,2580.620361328125,5664.490234375,-2808.138671875,-13286.6572265625,0.0,1727625802074.958,0.0
16.0,5004.33154296875,-46149.75390625,1816.9283447265625,2320.982421875,2572.640869140625,8893.2666015625,1722.1793212890625,-13341.84375,0.0,1727625802079.067,0.0
17.0,5023.173828125,-44677.82421875,3010.377197265625,2355.717041015625,2576.060546875,9222.2392578125,2874.188232421875,-13299.1298828125,0.0,1727625802082.721,0.0
18.0,4977.0400390625,-49402.53515625,-1332.3873291015625,2391.05517578125,2578.206298828125,6046.6376953125,-1444.704833984375,-13236.8359375,0.0,1727625802086.934,0.0
19.0,4951.89404296875,-51772.265625,-3330.431884765625,2367.787109375,2575.99365234375,5122.21435546875,-3402.180908203125,-13264.5966796875,0.0,1727625802090.59,0.0
20.0,4994.13916015625,-47530.01953125,600.6136474609375,2330.90673828125,2570.96435546875,8101.34423828125,520.6167602539062,-13327.5615234375,0.0,1727625802094.659,0.0
21.0,5034.3720703125,-44309.95703125,3396.54833984375,2352.9677734375,2577.133544921875,9637.3115234375,3273.501953125,-13305.3662109375,0.0,1727625802098.728,0.0
22.0,4992.7978515625,-47931.9453125,15.892088890075684,2392.932861328125,2578.809814453125,6953.0234375,-113.05510711669922,-13245.3515625,0.0,1727625802102.345,0.0
23.0,4950.4189453125,-51840.125,-3446.03515625,2386.5625,2583.57080078125,4896.17138671875,-3529.85400390625,-13244.94921875,0.0,1727625802106.46,0.0
24.0,4972.8828125,-49003.01953125,-739.0827026367188,2331.644287109375,2574.38427734375,7177.79248046875,-812.5081787109375,-13320.990234375,0.0,1727625802110.103,0.0
25.0,5022.10107421875,-44535.33203125,3250.904296875,2335.466552734375,2579.14501953125,9675.2646484375,3134.831787109375,-13329.2373046875,0.0,1727625802114.221,0.0
26.0,5005.73974609375,-46513.2578125,1310.1920166015625,2386.361328125,2583.16845703125,7883.21337890625,1182.451904296875,-13263.6572265625,0.0,1727625802117.87,0.0
