0,1,2,3,4,5,6,7,8,9,10,11
0.0,31724.966796875,83.14848327636719,37201.03125,18714.443359375,22243.15625,31945.578125,14769.5166015625,42750.65625,0.0,1729392695102.923,0.0
1.0,31713.970703125,-138.87136840820312,37197.07421875,18716.455078125,22244.498046875,31942.962890625,14766.96875,42700.6328125,0.0,1729392695106.603,0.0
2.0,31719.06640625,-279.4861755371094,37197.34375,18715.8515625,22245.4375,31937.599609375,14767.2373046875,42695.87109375,0.0,1729392695110.705,0.0
3.0,31732.142578125,-116.20670318603516,37201.03125,18715.984375,22246.509765625,31936.99609375,14769.4501953125,42752.33203125,0.0,1729392695114.387,0.0
4.0,31748.705078125,87.64118194580078,37203.78125,18718.3984375,22248.7890625,31934.513671875,14769.986328125,42775.80078125,0.0,1729392695118.429,0.0
5.0,31737.3046875,-49.62086868286133,37197.94921875,18718.533203125,22248.7890625,31935.1171875,14768.2431640625,42716.390625,0.0,1729392695122.024,0.0
6.0,31725.771484375,-269.4949645996094,37196.80859375,18720.27734375,22250.533203125,31936.59375,14768.3095703125,42679.9140625,0.0,1729392695126.092,0.0
7.0,31730.8671875,-203.244384765625,37200.83203125,18721.484375,22250.869140625,31936.99609375,14769.4501953125,42714.3125,0.0,1729392695130.172,0.0
8.0,31725.234375,49.15148162841797,37207.19921875,18723.8984375,22253.818359375,31944.70703125,14773.5400390625,42760.11328125,0.0,1729392695133.932,0.0
9.0,31726.30859375,9.924173355102539,37207.26953125,18727.384765625,22257.439453125,31942.6953125,14777.697265625,42726.65234375,0.0,1729392695137.906,0.0
10.0,31726.576171875,-222.55628967285156,37206.59765625,18732.748046875,22263.20703125,31942.830078125,14781.251953125,42684.47265625,0.0,1729392695142.053,0.0
11.0,31732.142578125,-235.83322143554688,37202.23828125,18728.0546875,22259.517578125,31931.900390625,14773.673828125,42714.78125,0.0,1729392695145.661,0.0
12.0,31745.8203125,20.51889991760254,37202.84375,18725.775390625,22257.171875,31928.2109375,14772.19921875,42776.47265625,0.0,1729392695149.428,0.0
13.0,31741.1953125,76.711181640625,37203.78125,18729.798828125,22259.31640625,31925.931640625,14773.9423828125,42755.75390625,0.0,1729392695153.438,0.0
14.0,31729.326171875,-187.4193572998047,37200.765625,18730.87109375,22260.255859375,31922.84765625,14772.9365234375,42690.23828125,0.0,1729392695157.496,0.0
15.0,31728.185546875,-281.2296142578125,37200.96484375,18731.138671875,22260.5234375,31934.6484375,14774.3447265625,42700.69921875,0.0,1729392695161.123,0.0
16.0,31740.591796875,-65.11062622070312,37203.84765625,18730.267578125,22259.853515625,31933.576171875,14774.6796875,42757.5625,0.0,1729392695165.211,0.0
17.0,31748.033203125,86.09890747070312,37206.328125,18730.0,22259.919921875,31930.89453125,14776.9599609375,42774.6640625,0.0,1729392695168.921,0.0
18.0,31735.2265625,-124.85682678222656,37203.6484375,18729.396484375,22260.390625,31931.966796875,14777.228515625,42723.03125,0.0,1729392695173.045,0.0
19.0,31726.375,-287.06341552734375,37204.5859375,18729.26171875,22260.859375,31928.48046875,14777.228515625,42717.46484375,0.0,1729392695177.115,0.0
20.0,31731.068359375,-133.3728485107422,37206.6640625,18726.4453125,22257.708984375,31925.931640625,14774.1435546875,42766.81640625,0.0,1729392695180.726,0.0
21.0,31730.263671875,76.37590026855469,37208.00390625,18726.04296875,22255.16015625,31927.138671875,14772.7353515625,42793.03515625,0.0,1729392695184.783,0.0
22.0,31723.55859375,-50.961971282958984,37204.5859375,18729.12890625,22258.177734375,31929.552734375,14772.6689453125,42740.3984375,0.0,1729392695188.851,0.0
23.0,31728.85546875,-258.36376953125,37201.5,18729.865234375,22259.048828125,31923.31640625,14769.181640625,42699.9609375,0.0,1729392695192.462,0.0
24.0,31745.552734375,-190.83917236328125,37204.98828125,18730.8046875,22260.390625,31922.51171875,14771.9306640625,42735.30078125,0.0,1729392695196.565,0.0
25.0,31760.908203125,49.218536376953125,37209.75,18731.005859375,22261.73046875,31930.693359375,14774.5458984375,42794.375,0.0,1729392695200.322,0.0
26.0,31748.234375,30.443073272705078,37208.54296875,18734.55859375,22264.546875,31937.666015625,14777.294921875,42772.44921875,0.0,1729392695204.528,0.0
27.0,31721.546875,-231.60874938964844,37205.2578125,18734.9609375,22264.212890625,31929.955078125,14774.2109375,42721.48828125,0.0,1729392695208.094,0.0
28.0,31723.9609375,-248.64077758789062,37202.5078125,18732.615234375,22263.072265625,31920.232421875,14771.1259765625,42737.71484375,0.0,1729392695212.168,0.0
29.0,31739.451171875,-5.833804607391357,37202.5078125,18732.279296875,22262.46875,31915.671875,14770.791015625,42788.54296875,0.0,1729392695215.858,0.0
30.0,31737.171875,85.22718811035156,37205.12109375,18732.94921875,22263.541015625,31916.677734375,14770.9921875,42772.91796875,0.0,1729392695219.948,0.0
31.0,31719.87109375,-166.364013671875,37200.36328125,18731.943359375,22261.060546875,31914.93359375,14765.76171875,42702.84765625,0.0,1729392695223.662,0.0
0.0,31726.509765625,-264.7340393066406,37199.7578125,18731.609375,22260.390625,31912.7890625,14764.6884765625,42704.72265625,0.0,1729392695227.658,0.0
1.0,31749.509765625,-65.98234558105469,37207.26953125,18734.15625,22262.0,31922.578125,14769.4501953125,42771.4453125,0.0,1729392695231.784,0.0
2.0,31750.91796875,106.08136749267578,37209.48046875,18738.11328125,22264.212890625,31928.748046875,14774.009765625,42785.59375,0.0,1729392695235.48,0.0
3.0,31739.115234375,-90.3233871459961,37202.70703125,18735.900390625,22262.8046875,31914.666015625,14770.791015625,42719.2734375,0.0,1729392695239.573,0.0
4.0,31724.69921875,-273.3171081542969,37200.83203125,18734.759765625,22263.2734375,31911.380859375,14771.193359375,42707.5390625,0.0,1729392695243.197,0.0
5.0,31737.373046875,-147.65560913085938,37204.5859375,18735.833984375,22265.955078125,31914.330078125,14774.1435546875,42763.3984375,0.0,1729392695247.257,0.0
6.0,31748.033203125,77.1805648803711,37204.98828125,18736.1015625,22264.748046875,31913.861328125,14771.998046875,42789.4140625,0.0,1729392695251.32,0.0
7.0,31742.669921875,-28.900802612304688,37203.4453125,18735.966796875,22262.736328125,31907.15625,14769.2490234375,42728.19140625,0.0,1729392695255.174,0.0
8.0,31736.634765625,-258.8331604003906,37203.4453125,18735.095703125,22261.73046875,31911.58203125,14768.4443359375,42691.84765625,0.0,1729392695259.034,0.0
9.0,31748.369140625,-211.02279663085938,37205.5234375,18732.81640625,22260.5234375,31917.68359375,14767.974609375,42725.4453125,0.0,1729392695262.682,0.0
10.0,31760.775390625,30.979515075683594,37207.9375,18732.681640625,22259.384765625,31911.447265625,14769.181640625,42773.0546875,0.0,1729392695266.896,0.0
11.0,31756.6171875,35.069881439208984,37211.29296875,18736.1015625,22261.060546875,31914.46484375,14771.5283203125,42759.84375,0.0,1729392695270.511,0.0
12.0,31734.48828125,-210.9557342529297,37209.8828125,18736.50390625,22260.255859375,31918.353515625,14769.7177734375,42715.921875,0.0,1729392695274.643,0.0
13.0,31740.79296875,-250.31715393066406,37211.359375,18736.83984375,22260.79296875,31915.470703125,14772.8701171875,42743.94921875,0.0,1729392695278.307,0.0
14.0,31752.9296875,-15.020370483398438,37215.3828125,18735.900390625,22259.451171875,31914.0625,14775.216796875,42801.08203125,0.0,1729392695282.413,0.0
