0,1,2,3,4,5,6,7,8,9,10,11
0.0,-11986.92578125,654.056640625,312.8796691894531,-8916.9365234375,-30.443073272705078,26583.373046875,356.1973571777344,-13305.2314453125,0.0,1727650197202.467,0.0
1.0,-11990.94921875,522.1590576171875,312.07501220703125,-8922.63671875,-36.81332015991211,26391.4609375,204.25021362304688,-13309.724609375,0.0,1727650197206.575,0.0
2.0,-12000.0693359375,455.4390869140625,310.1974792480469,-8934.37109375,-51.230194091796875,26429.4140625,113.32333374023438,-13317.1005859375,0.0,1727650197210.236,0.0
3.0,-11995.2412109375,573.9927368164062,312.0079650878906,-8927.46484375,-43.58589553833008,26638.158203125,254.67575073242188,-13311.2001953125,0.0,1727650197214.304,0.0
4.0,-11986.724609375,673.2344360351562,312.67852783203125,-8916.1318359375,-29.10196876525879,26640.302734375,371.62005615234375,-13302.9521484375,0.0,1727650197217.92,0.0
5.0,-11983.7080078125,586.4650268554688,312.4103088378906,-8913.3154296875,-26.285648345947266,26440.27734375,273.04888916015625,-13302.818359375,0.0,1727650197222.058,0.0
6.0,-11985.9873046875,477.56732177734375,311.87384033203125,-8916.4677734375,-30.510128021240234,26399.44140625,137.06088256835938,-13306.3720703125,0.0,1727650197226.128,0.0
7.0,-11986.3896484375,547.572998046875,313.2820129394531,-8918.1435546875,-32.11945343017578,26590.8828125,217.32598876953125,-13306.0361328125,0.0,1727650197229.729,0.0
8.0,-11982.7021484375,663.712646484375,314.4219665527344,-8915.1259765625,-27.626752853393555,26667.39453125,372.156494140625,-13301.5439453125,0.0,1727650197233.79,0.0
9.0,-11980.0869140625,617.7127075195312,313.2149658203125,-8911.9072265625,-22.530555725097656,26490.703125,327.1624450683594,-13298.19140625,0.0,1727650197237.401,0.0
10.0,-11978.208984375,490.3748779296875,312.47735595703125,-8908.353515625,-17.970800399780273,26380.46484375,157.71389770507812,-13295.7099609375,0.0,1727650197241.516,0.0
11.0,-11978.8798828125,521.0191040039062,312.4103088378906,-8908.4208984375,-18.70840835571289,26540.591796875,183.6642608642578,-13294.7041015625,0.0,1727650197245.625,0.0
12.0,-11978.4775390625,663.6455688476562,314.2207946777344,-8907.080078125,-16.562641143798828,26683.15234375,348.8883361816406,-13292.15625,0.0,1727650197249.268,0.0
13.0,-11977.7392578125,665.5901489257812,313.8184509277344,-8905.873046875,-15.489757537841797,26554.205078125,370.2119140625,-13291.75390625,0.0,1727650197253.358,0.0
14.0,-11975.8623046875,546.567138671875,313.75140380859375,-8902.720703125,-11.667609214782715,26383.75,201.76918029785156,-13289.0048828125,0.0,1727650197256.997,0.0
15.0,-11974.1181640625,518.4710083007812,315.02545166015625,-8902.251953125,-10.795891761779785,26491.10546875,156.23867797851562,-13285.115234375,0.0,1727650197261.107,0.0
16.0,-11972.4423828125,642.523193359375,316.9029846191406,-8903.458984375,-12.002885818481445,26680.537109375,308.789306640625,-13283.3046875,0.0,1727650197264.755,0.0
17.0,-11969.15625,701.73291015625,316.634765625,-8900.9775390625,-9.857118606567383,26622.33203125,386.1710510253906,-13281.2265625,0.0,1727650197268.897,0.0
18.0,-11969.08984375,584.453369140625,316.3665466308594,-8900.5078125,-7.309019565582275,26419.021484375,242.67286682128906,-13279.68359375,0.0,1727650197272.994,0.0
19.0,-11970.564453125,512.5701293945312,316.9029846191406,-8901.849609375,-6.504356861114502,26441.619140625,141.55357360839844,-13277.5380859375,0.0,1727650197276.691,0.0
20.0,-11969.8271484375,626.1616821289062,318.3111572265625,-8900.7763671875,-4.760921001434326,26652.9765625,271.77484130859375,-13273.783203125,0.0,1727650197280.768,0.0
21.0,-11969.9609375,720.6425170898438,317.6405944824219,-8899.3017578125,-2.2798776626586914,26668.466796875,414.40130615234375,-13271.7041015625,0.0,1727650197284.423,0.0
22.0,-11970.2294921875,623.4794921875,315.89715576171875,-8898.5634765625,-0.2682209014892578,26460.73046875,307.6493835449219,-13272.2412109375,0.0,1727650197288.557,0.0
23.0,-11973.2470703125,506.19989013671875,314.086669921875,-8900.642578125,-4.827976226806641,26397.564453125,150.06959533691406,-13277.3369140625,0.0,1727650197292.191,0.0
24.0,-11976.2646484375,565.81201171875,313.0808410644531,-8903.66015625,-8.650124549865723,26582.76953125,207.4688720703125,-13281.025390625,0.0,1727650197296.331,0.0
25.0,-11974.990234375,677.794189453125,315.1595458984375,-8903.66015625,-9.857118606567383,26681.54296875,380.1360778808594,-13279.3486328125,0.0,1727650197300.034,0.0
26.0,-11974.9228515625,649.8322143554688,316.3665466308594,-8904.93359375,-12.539327621459961,26505.521484375,344.6638488769531,-13278.41015625,0.0,1727650197304.21,0.0
27.0,-11973.716796875,518.5380859375,317.037109375,-8904.53125,-11.064112663269043,26378.453125,183.8654327392578,-13275.66015625,0.0,1727650197307.814,0.0
28.0,-11974.1181640625,527.4564208984375,316.09832763671875,-8904.0625,-9.79006290435791,26531.205078125,186.34646606445312,-13277.001953125,0.0,1727650197311.878,0.0
29.0,-11975.19140625,655.0625,314.5560607910156,-8903.9951171875,-10.795891761779785,26688.515625,351.7716979980469,-13278.87890625,0.0,1727650197315.886,0.0
30.0,-11973.58203125,674.5084838867188,314.1537170410156,-8902.9892578125,-12.539327621459961,26582.033203125,375.44219970703125,-13279.1474609375,0.0,1727650197319.514,0.0
31.0,-11973.91796875,552.266845703125,313.34906005859375,-8904.1962890625,-13.54515552520752,26402.7265625,215.98487854003906,-13279.884765625,0.0,1727650197323.616,0.0
0.0,-11972.77734375,500.5002136230469,315.89715576171875,-8902.9892578125,-10.393560409545898,26481.3828125,159.7926025390625,-13277.203125,0.0,1727650197327.455,0.0
1.0,-11972.173828125,626.027587890625,317.037109375,-8902.5869140625,-7.845461368560791,26678.658203125,294.70770263671875,-13274.5205078125,0.0,1727650197331.574,0.0
2.0,-11972.30859375,697.3073120117188,316.70184326171875,-8903.1904296875,-9.723008155822754,26639.23046875,383.6229553222656,-13276.0625,0.0,1727650197335.211,0.0
3.0,-11972.77734375,567.0189819335938,314.7572326660156,-8904.732421875,-13.075769424438477,26425.32421875,248.64077758789062,-13280.01953125,0.0,1727650197339.36,0.0
4.0,-11974.7890625,478.1708068847656,314.3548889160156,-8907.482421875,-15.825033187866211,26424.453125,135.04922485351562,-13281.6953125,0.0,1727650197342.908,0.0
5.0,-11973.8505859375,584.1180419921875,315.7630615234375,-8907.2138671875,-15.154480934143066,26624.544921875,245.623291015625,-13280.421875,0.0,1727650197346.973,0.0
6.0,-11976.9345703125,681.6163940429688,314.086669921875,-8911.5048828125,-19.915401458740234,26672.490234375,390.3284606933594,-13284.5791015625,0.0,1727650197351.066,0.0
7.0,-11976.3310546875,609.934326171875,313.6843566894531,-8910.6337890625,-20.45184326171875,26472.59765625,313.2149658203125,-13285.4501953125,0.0,1727650197354.706,0.0
