0,1,2,3,4,5,6,7,8,9,10,11
20.0,50633.19921875,-752.4937133789062,59319.1328125,2240.8515625,17603.60546875,47338.0390625,-927.172607421875,55380.84375,0.0,1729396982985.563,0.0
21.0,50660.2890625,-249.91482543945312,59385.71875,2238.03515625,17601.52734375,47455.25,-325.284912109375,55401.8984375,0.0,1729396982989.202,0.0
22.0,50689.390625,386.9757080078125,59442.6484375,2238.571533203125,17603.404296875,47561.734375,605.9780883789062,55424.49609375,0.0,1729396982993.413,0.0
23.0,50663.77734375,-74.83363342285156,59375.58984375,2238.705810546875,17604.208984375,47440.8359375,176.8916778564453,55403.77734375,0.0,1729396982997.092,0.0
24.0,50632.52734375,-768.1846923828125,59306.2578125,2238.504638671875,17604.208984375,47325.69921875,-837.4526977539062,55381.984375,0.0,1729396983001.228,0.0
25.0,50653.25,-447.25836181640625,59345.8203125,2239.175048828125,17604.947265625,47412.60546875,-581.3687744140625,55398.41015625,0.0,1729396983004.875,0.0
26.0,50690.1953125,290.55029296875,59420.18359375,2240.180908203125,17607.2265625,47558.515625,420.033935546875,55426.44140625,0.0,1729396983008.972,0.0
27.0,50679.66796875,162.94419860839844,59388.53515625,2241.857421875,17608.03125,47500.6484375,424.5266418457031,55417.0546875,0.0,1729396983012.616,0.0
28.0,50640.30859375,-662.505615234375,59301.765625,2243.399658203125,17609.640625,47368.01171875,-696.1673583984375,55389.828125,0.0,1729396983016.707,0.0
29.0,50646.07421875,-614.4940795898438,59321.6796875,2242.4609375,17609.57421875,47427.9609375,-776.6336059570312,55396.87109375,0.0,1729396983020.389,0.0
30.0,50681.94921875,123.11339569091797,59397.98828125,2242.72900390625,17610.37890625,47571.92578125,154.6293487548828,55421.6796875,0.0,1729396983024.554,0.0
31.0,50690.26171875,327.6318359375,59405.96875,2246.282958984375,17611.517578125,47582.58984375,580.8323364257812,55427.04296875,0.0,1729396983028.162,0.0
0.0,50651.83984375,-489.23492431640625,59314.16796875,2249.2333984375,17612.322265625,47444.58984375,-438.3399963378906,55396.46875,0.0,1729396983032.504,0.0
1.0,50645.203125,-719.9719848632812,59275.0078125,2247.95947265625,17610.84765625,47439.08984375,-924.5574340820312,55392.17578125,0.0,1729396983036.43,0.0
2.0,50676.3828125,-99.04056549072266,59292.84375,2244.070068359375,17605.953125,47556.3046875,-137.06088256835938,55412.2265625,0.0,1729396983040.14,0.0
3.0,50696.96875,386.64044189453125,59356.01171875,2242.86328125,17604.74609375,47610.1484375,636.5552368164062,55426.23828125,0.0,1729396983043.911,0.0
4.0,50659.015625,-275.1275939941406,59309.87890625,2242.594970703125,17604.611328125,47460.01171875,-112.9209976196289,55398.61328125,0.0,1729396983047.736,0.0
5.0,50636.3515625,-784.8143310546875,59272.9296875,2241.186767578125,17602.935546875,47384.30859375,-933.9451904296875,55383.32421875,0.0,1729396983051.833,0.0
6.0,50664.24609375,-303.8272399902344,59331.9375,2238.705810546875,17601.125,47503.0625,-394.8882141113281,55403.640625,0.0,1729396983055.931,0.0
7.0,50697.83984375,366.3897399902344,59392.7578125,2237.36474609375,17599.11328125,47604.71875,567.354248046875,55422.6875,0.0,1729396983059.548,0.0
8.0,50682.62109375,-21.52472686767578,59325.16796875,2238.705810546875,17598.912109375,47468.125,210.3522491455078,55403.375,0.0,1729396983063.652,0.0
9.0,50666.79296875,-772.2750244140625,59247.24609375,2238.83984375,17598.7109375,47346.21875,-866.353515625,55374.13671875,0.0,1729396983067.284,0.0
10.0,50686.9765625,-509.4185485839844,59298.34375,2235.822265625,17596.029296875,47429.3671875,-659.55517578125,55384.6640625,0.0,1729396983071.385,0.0
11.0,50724.4609375,252.66409301757812,59387.52734375,2236.626953125,17597.83984375,47564.55078125,368.66961669921875,55413.69921875,0.0,1729396983075.466,0.0
12.0,50717.48828125,200.6962890625,59368.88671875,2237.699951171875,17599.380859375,47515.87109375,474.6839294433594,55408.26953125,0.0,1729396983079.105,0.0
13.0,50675.109375,-663.5784912109375,59278.765625,2235.55419921875,17596.833984375,47338.84375,-671.9603881835938,55375.74609375,0.0,1729396983083.213,0.0
14.0,50679.87109375,-667.802978515625,59274.203125,2233.475341796875,17595.828125,47367.87890625,-847.0416259765625,55381.71484375,0.0,1729396983086.835,0.0
15.0,50717.7578125,60.617923736572266,59338.0390625,2230.994384765625,17594.017578125,47522.70703125,114.1950454711914,55409.0078125,0.0,1729396983090.944,0.0
16.0,50727.27734375,336.3489990234375,59349.44140625,2230.6591796875,17594.3515625,47540.6796875,646.0770874023438,55413.03125,0.0,1729396983094.564,0.0
17.0,50684.96484375,-488.296142578125,59258.1796875,2230.92724609375,17594.150390625,47363.65234375,-373.6987609863281,55378.296875,0.0,1729396983098.632,0.0
18.0,50674.90625,-777.9076538085938,59249.73046875,2230.793212890625,17592.609375,47344.87890625,-971.5631713867188,55370.18359375,0.0,1729396983102.721,0.0
19.0,50708.43359375,-150.6060333251953,59328.3828125,2230.6591796875,17592.33984375,47472.75390625,-211.69334411621094,55393.98828125,0.0,1729396983106.354,0.0
20.0,50732.77734375,390.1943664550781,59372.91015625,2231.73193359375,17593.8828125,47535.91796875,637.7622680664062,55408.73828125,0.0,1729396983110.458,0.0
21.0,50699.65234375,-243.54458618164062,59289.9609375,2233.54248046875,17595.693359375,47372.7734375,-55.320560455322266,55382.1171875,0.0,1729396983114.113,0.0
22.0,50675.17578125,-822.7005615234375,59225.92578125,2233.877685546875,17596.36328125,47297.3359375,-955.40283203125,55364.953125,0.0,1729396983118.207,0.0
23.0,50700.65625,-357.00201416015625,59276.68359375,2235.688232421875,17597.90625,47407.9765625,-472.47113037109375,55388.28515625,0.0,1729396983122.362,0.0
24.0,50734.921875,367.3285217285156,59345.3515625,2238.906982421875,17601.728515625,47521.90234375,530.9432983398438,55414.640625,0.0,1729396983125.984,0.0
25.0,50714.0,38.55675506591797,59294.453125,2238.772705078125,17602.935546875,47430.10546875,283.7106628417969,55396.6015625,0.0,1729396983130.111,0.0
26.0,50677.3203125,-752.2926025390625,59210.16796875,2236.56005859375,17601.05859375,47302.96875,-839.5984497070312,55367.09765625,0.0,1729396983133.761,0.0
27.0,50692.9453125,-531.8150024414062,59243.55859375,2234.54833984375,17600.455078125,47379.8125,-693.0828247070312,55379.234375,0.0,1729396983137.864,0.0
28.0,50730.02734375,251.72531127929688,59322.28125,2235.017822265625,17603.337890625,47511.51171875,346.40728759765625,55411.890625,0.0,1729396983141.47,0.0
29.0,50724.6640625,278.6815185546875,59303.10546875,2233.94482421875,17603.271484375,47492.734375,553.9432373046875,55410.21484375,0.0,1729396983145.605,0.0
30.0,50677.859375,-597.8643798828125,59207.8203125,2232.13427734375,17601.326171875,47334.21484375,-595.7186279296875,55375.94921875,0.0,1729396983149.244,0.0
31.0,50677.3203125,-668.004150390625,59220.0234375,2229.6533203125,17598.912109375,47360.3671875,-879.496337890625,55375.27734375,0.0,1729396983153.388,0.0
0.0,50711.05078125,41.23896408081055,59308.26953125,2226.501708984375,17596.029296875,47531.4921875,51.565467834472656,55401.296875,0.0,1729396983157.284,0.0
1.0,50722.3828125,394.7541198730469,59338.375,2225.16064453125,17595.42578125,47554.76171875,659.75634765625,55404.91796875,0.0,1729396983161.395,0.0
2.0,50681.48046875,-397.3692626953125,59256.76953125,2226.099365234375,17593.48046875,47367.67578125,-299.13336181640625,55372.05859375,0.0,1729396983165.083,0.0
3.0,50666.32421875,-773.951416015625,59233.234375,2225.4287109375,17590.931640625,47327.51171875,-947.0880126953125,55362.87109375,0.0,1729396983169.192,0.0
4.0,50698.37890625,-178.50100708007812,59305.5859375,2223.618408203125,17588.451171875,47453.5078125,-234.29095458984375,55381.37890625,0.0,1729396983172.852,0.0
5.0,50724.4609375,423.11846923828125,59360.5703125,2223.14892578125,17585.76953125,47543.02734375,654.9954223632812,55395.39453125,0.0,1729396983176.939,0.0
6.0,50692.9453125,-153.0870819091797,59285.46875,2223.618408203125,17586.775390625,47406.5703125,58.20393753051758,55370.3828125,0.0,1729396983180.527,0.0
7.0,50663.5078125,-800.5053100585938,59222.234375,2223.14892578125,17587.3125,47316.71484375,-940.5166015625,55349.73046875,0.0,1729396983184.615,0.0
8.0,50687.4453125,-394.8882141113281,59275.0078125,2221.606689453125,17589.12109375,47423.06640625,-539.0569458007812,55369.98046875,0.0,1729396983188.661,0.0
9.0,50721.64453125,337.48895263671875,59350.109375,2221.0703125,17591.0,47530.15234375,518.5380859375,55399.21484375,0.0,1729396983192.242,0.0
10.0,50706.2890625,78.18639373779297,59307.796875,2223.417236328125,17593.546875,47435.3359375,372.0894470214844,55387.21484375,0.0,1729396983196.334,0.0
11.0,50667.53125,-741.0943603515625,59223.0390625,2222.14306640625,17592.810546875,47304.84765625,-795.140869140625,55358.3125,0.0,1729396983200.489,0.0
