CP3,C3,F5,PO3,PO4,F6,C4,CP4
-7297.2177734375,-7484.16796875,11860.728515625,11601.626953125,11902.369140625,44366.015625,18723.09375,-20724.423828125
-7484.1005859375,-7741.25732421875,11198.22265625,11366.3974609375,11193.4619140625,35910.75390625,18088.75,-20774.6484375
-7547.4677734375,-8378.013671875,12701.8017578125,11200.63671875,11667.20703125,39869.2265625,18390.56640625,-21044.0078125
-7676.34814453125,-8925.9892578125,13355.92578125,11185.951171875,12238.986328125,49146.046875,18237.009765625,-21199.64453125
-7906.6826171875,-9628.2587890625,11695.705078125,11133.7822265625,11724.8740234375,47452.63671875,16927.01953125,-21121.45703125
-8153.177734375,-9979.091796875,10374.650390625,10978.884765625,10890.1708984375,37534.69921875,15867.0771484375,-21111.599609375
-8047.56591796875,-10150.619140625,11859.4541015625,11045.671875,11306.9189453125,37707.703125,16438.119140625,-21116.09375
-7893.7412109375,-10401.875,13318.1064453125,11215.7236328125,12164.890625,47276.8828125,17247.005859375,-21127.357421875
-8070.56591796875,-10819.62890625,12250.05078125,11139.68359375,11900.357421875,49115.0703125,16736.380859375,-21126.21875
-8501.865234375,-11271.24609375,10361.57421875,10790.9287109375,10808.69921875,39931.453125,15718.8173828125,-21217.078125
-8644.8271484375,-11609.337890625,10948.0400390625,10564.1484375,10671.90625,36002.15234375,15726.0595703125,-21416.365234375
-8590.9140625,-11488.3701171875,12537.9189453125,10548.658203125,11451.3564453125,44144.19921875,16083.0615234375,-21593.458984375
-8535.794921875,-11216.193359375,12275.0625,10660.841796875,11716.89453125,49602.76171875,15844.7470703125,-21440.841796875
-8587.1591796875,-11509.828125,10591.9091796875,10638.84765625,10982.8408203125,42189.60546875,14560.4384765625,-21212.048828125
-8599.0947265625,-11695.90625,10658.0927734375,10549.060546875,10691.0166015625,35374.1796875,13445.376953125,-21186.232421875
-8413.1513671875,-11641.591796875,12490.1083984375,10594.9267578125,11487.4990234375,41535.68359375,13091.2587890625,-21246.91796875
-8421.935546875,-11748.8798828125,12793.66796875,10559.5888671875,11864.751953125,49183.80078125,12266.814453125,-21305.724609375
-8779.943359375,-11961.04296875,10933.421875,10219.8203125,10918.6689453125,44294.40234375,10828.078125,-21425.552734375
-9181.2685546875,-12291.6923828125,9940.1328125,9759.0830078125,9930.6103515625,34942.546875,9602.7109375,-21712.080078125
-9145.7958984375,-12562.4609375,11390.4697265625,9695.58203125,10383.568359375,37680.41015625,9310.2158203125,-21878.2421875
-9144.7900390625,-12928.9853515625,12254.2080078125,9704.298828125,10956.890625,46511.515625,8647.7099609375,-22009.46875
-9433.6640625,-13639.435546875,10819.4951171875,9526.46875,10344.140625,45018.59765625,7307.0078125,-22101.537109375
-9711.6083984375,-14047.6669921875,9426.6904296875,9282.9912109375,9342.8046875,34877.76953125,6135.68701171875,-22206.41015625
-9704.3662109375,-13976.119140625,10432.384765625,9241.953125,9537.935546875,33899.3671875,5614.7353515625,-22353.26171875
-9566.9033203125,-14163.94140625,11771.0087890625,9394.236328125,10361.4404296875,42973.94921875,5310.97509765625,-22413.611328125
-9743.392578125,-14388.173828125,10887.220703125,9348.1015625,10072.4326171875,45274.4140625,4557.14013671875,-22463.03125
-10058.619140625,-14567.345703125,9152.9716796875,9157.330078125,8981.2431640625,36062.03125,3778.15966796875,-22518.150390625
-10176.703125,-14916.3681640625,9571.060546875,9052.052734375,8798.919921875,31594.34375,3733.36669921875,-22662.453125
-10118.96875,-15120.685546875,11075.2431640625,9126.8193359375,9564.958984375,39274.58203125,3596.573974609375,-22784.091796875
-10174.021484375,-15135.1015625,10886.28125,9166.3818359375,9718.4482421875,44860.34765625,2986.37158203125,-22785.298828125
-10311.6181640625,-15027.8134765625,9214.05859375,9075.5224609375,8847.6015625,37942.1953125,2225.495849609375,-22713.34765625
-10357.484375,-14931.857421875,9001.962890625,8954.8232421875,8387.669921875,30599.712890625,1745.7156982421875,-22756.8671875
-10284.662109375,-14891.2890625,10368.81640625,8983.6572265625,9024.8955078125,35691.484375,1501.768798828125,-22879.712890625
-10240.271484375,-15144.4228515625,10492.734375,9052.857421875,9475.640625,43264.56640625,1060.54541015625,-22914.580078125
-10455.8544921875,-15477.28515625,8727.4384765625,8862.353515625,8688.0771484375,39379.0546875,132.90345764160156,-22960.447265625
-10644.078125,-15593.2900390625,7687.4794921875,8625.1796875,7872.1494140625,30226.416015625,-601.5524291992188,-23051.91015625
-10731.1826171875,-15723.5791015625,8638.12109375,8528.0166015625,8225.7314453125,32241.76171875,-1001.9391479492188,-23271.91796875
-10869.5849609375,-16050.5400390625,9181.0673828125,8462.1015625,8737.564453125,41361.875,-1426.7340087890625,-23517.609375
-11139.884765625,-16537.896484375,7845.26025390625,8255.90625,8088.40234375,41434.02734375,-2228.714599609375,-23669.623046875
-11495.880859375,-16952.1640625,6430.93115234375,7922.84326171875,6988.763671875,31996.67578125,-3035.92529296875,-23845.77734375
-11706.4345703125,-17185.517578125,7127.9033203125,7777.06494140625,7035.03173828125,30307.28515625,-3523.148681640625,-24094.216796875
-11790.0517578125,-17332.970703125,8292.787109375,7809.9892578125,7771.1640625,39297.4453125,-4002.25830078125,-24287.46875
-12010.1943359375,-17555.4609375,7515.61669921875,7623.9111328125,7527.3515625,42966.171875,-4863.0458984375,-24464.697265625
-12454.9716796875,-17819.5234375,5779.75830078125,7112.41357421875,6211.72802734375,34765.31640625,-6127.037109375,-24755.515625
-12687.318359375,-17878.8671875,6042.078125,6857.4697265625,5815.9677734375,31267.314453125,-6919.29443359375,-24989.537109375
-12747.533203125,-18115.3046875,7399.9462890625,6837.01806640625,6536.2080078125,40014.265625,-7364.27294921875,-25212.966796875
-12737.609375,-18283.27734375,7273.4130859375,6888.18115234375,6835.8779296875,48349.76953125,-7891.3271484375,-25211.357421875
-12817.94140625,-18446.490234375,5691.78173828125,6728.9248046875,5916.751953125,43559.0078125,-8655.82421875,-25138.736328125
-12992.3525390625,-18678.568359375,5278.7216796875,6464.66015625,5247.80908203125,35873.47265625,-9307.533203125,-25277.33984375
-13127.333984375,-18965.498046875,6478.94287109375,6406.322265625,5835.4140625,40529.5859375,-9654.7451171875,-25552.802734375
-13244.8154296875,-19204.818359375,6792.76123046875,6428.8525390625,6292.73046875,49348.421875,-10146.662109375,-25704.279296875
-13444.974609375,-19468.345703125,5257.0625,6206.49755859375,5390.435546875,46144.3203125,-10891.04296875,-25735.05859375
-13597.525390625,-19688.5546875,4346.318359375,5943.57421875,4347.3916015625,35414.74609375,-11452.7646484375,-25784.6796875
-13663.240234375,-19922.845703125,5471.10302734375,5892.41064453125,4706.13671875,36019.25,-11415.34765625,-25980.009765625
-13760.537109375,-20230.560546875,6392.7099609375,5899.25048828125,5419.87255859375,45802.47265625,-11506.9453125,-26172.392578125
-13916.2392578125,-20404.435546875,5544.9306640625,5797.72900390625,4920.71337890625,47012.484375,-12031.25,-26148.51953125
-14152.072265625,-20594.873046875,4434.56298828125,5569.00341796875,3756.500732421875,36430.76953125,-12578.2861328125,-26092.328125
-14099.568359375,-20764.791015625,5399.8232421875,5570.1435546875,3914.08056640625,32571.0703125,-12846.8427734375,-26131.15234375
-13922.4755859375,-20857.662109375,6846.60693359375,5828.171875,4981.13037109375,41079.57421875,-13052.0986328125,-26135.51171875
-13946.8837890625,-20809.314453125,6376.01318359375,5945.9208984375,5006.07470703125,46096.37890625,-13338.55859375,-26017.16015625
-14139.3994140625,-20772.3671875,4911.72802734375,5752.8017578125,3895.1708984375,38291.28125,-13727.478515625,-25958.6875
-14218.9931640625,-20874.0234375,5122.9521484375,5613.39404296875,3543.734619140625,32250.814453125,-14188.55078125,-26082.873046875
-14151.669921875,-20967.095703125,6676.08544921875,5769.96826171875,4477.41162109375,40286.04296875,-14253.59375,-26208.9375
-14100.775390625,-21013.564453125,6884.828125,5922.384765625,4903.81591796875,49891.63671875,-14416.671875,-26102.521484375
-14228.11328125,-21030.6640625,5432.14404296875,5750.052734375,3912.47119140625,46263.14453125,-14730.4912109375,-25966.734375
-14334.3955078125,-20518.228515625,5334.8466796875,5507.24560546875,3177.3447265625,38037.6796875,-11241.4736328125,-26000.462890625
-14183.990234375,-19898.83984375,7940.1435546875,5637.66796875,4040.144287109375,42975.6953125,656.3365478515625,-26044.25
-14161.52734375,-19429.453125,10134.927734375,5847.751953125,4827.5068359375,54486.99609375,12936.025390625,-25966.80078125
