0,1,2,3,4,5,6,7,8,9,10,11
0.0,-11594.7197265625,853.5459594726562,52130.87890625,-14783.330078125,-7709.27197265625,9363.0556640625,546.0307006835938,-2349.212646484375,0.0,1727652089156.458,0.0
1.0,-11596.0615234375,851.7354736328125,52403.859375,-14784.73828125,-7710.814453125,8238.94140625,556.960693359375,-2352.09619140625,0.0,1727652089160.556,0.0
2.0,-11596.3291015625,1032.6505126953125,53237.89453125,-14785.6767578125,-7711.55224609375,9570.7919921875,748.068115234375,-2353.034912109375,0.0,1727652089164.208,0.0
3.0,-11594.3173828125,1066.6474609375,53159.37109375,-14784.4697265625,-7711.41796875,10950.3193359375,767.3800048828125,-2352.69970703125,0.0,1727652089168.279,0.0
4.0,-11592.6416015625,885.9336547851562,52323.125,-14782.3916015625,-7710.814453125,9885.68359375,579.156005859375,-2354.3759765625,0.0,1727652089171.967,0.0
5.0,-11594.6533203125,833.1611938476562,52253.65625,-14784.2021484375,-7713.4296875,8271.865234375,512.7042236328125,-2356.7900390625,0.0,1727652089175.989,0.0
6.0,-11595.0556640625,986.1812133789062,53075.55078125,-14785.140625,-7713.83203125,9043.939453125,697.44140625,-2355.918212890625,0.0,1727652089180.063,0.0
7.0,-11594.1162109375,1073.35302734375,53317.6875,-14784.73828125,-7713.49658203125,10816.41015625,814.9221801757812,-2354.845458984375,0.0,1727652089183.71,0.0
8.0,-11592.2392578125,939.5107421875,52535.95703125,-14781.3857421875,-7709.607421875,10415.2861328125,661.0974731445312,-2352.69970703125,0.0,1727652089187.758,0.0
9.0,-11592.9765625,811.5023193359375,52138.859375,-14782.3916015625,-7711.08251953125,8601.375,536.6429443359375,-2353.70556640625,0.0,1727652089191.53,0.0
10.0,-11593.78125,929.51953125,52823.9609375,-14784.4697265625,-7707.72998046875,8658.2373046875,666.3948364257812,-2348.87744140625,0.0,1727652089195.591,0.0
11.0,-11593.9150390625,1086.2275390625,53348.8671875,-14783.8671875,-7704.51123046875,10507.1513671875,821.9629516601562,-2344.854248046875,0.0,1727652089199.225,0.0
12.0,-11593.37890625,1006.431884765625,52755.09375,-14782.2578125,-7704.10888671875,10820.232421875,715.7474975585938,-2344.98828125,0.0,1727652089203.312,0.0
13.0,-11596.2626953125,838.6597290039062,52095.80859375,-14784.6044921875,-7706.52294921875,9031.466796875,534.0948486328125,-2349.07861328125,0.0,1727652089206.956,0.0
14.0,-11598.9443359375,896.3942260742188,52560.09765625,-14787.8232421875,-7709.33935546875,8364.3349609375,596.7244262695312,-2350.553955078125,0.0,1727652089211.082,0.0
15.0,-11600.21875,1074.9622802734375,53304.74609375,-14789.767578125,-7711.08251953125,9999.677734375,779.3828735351562,-2352.431396484375,0.0,1727652089214.872,0.0
16.0,-11599.615234375,1049.414306640625,52987.5078125,-14789.9013671875,-7711.75341796875,11002.8232421875,755.91357421875,-2353.9736328125,0.0,1727652089219.053,0.0
17.0,-11600.1513671875,870.64501953125,52191.83203125,-14791.8466796875,-7715.642578125,9556.30859375,568.4942016601562,-2358.46630859375,0.0,1727652089222.657,0.0
18.0,-11600.62109375,859.0444946289062,52357.12109375,-14792.986328125,-7717.654296875,8274.615234375,557.2289428710938,-2358.734619140625,0.0,1727652089226.703,0.0
19.0,-11600.6884765625,1030.4376220703125,53182.37109375,-14792.78515625,-7717.85546875,9473.5625,746.861083984375,-2358.131103515625,0.0,1727652089230.795,0.0
20.0,-11598.9443359375,1080.192626953125,53175.46484375,-14790.974609375,-7717.52001953125,10990.552734375,796.3478393554688,-2358.26513671875,0.0,1727652089234.421,0.0
21.0,-11597.7373046875,912.0181274414062,52342.70703125,-14789.8349609375,-7716.9833984375,10113.470703125,622.1383666992188,-2358.734619140625,0.0,1727652089238.507,0.0
22.0,-11598.6767578125,836.715087890625,52174.8671875,-14791.1083984375,-7717.9892578125,8409.9990234375,531.1444702148438,-2359.338134765625,0.0,1727652089242.152,0.0
23.0,-11597.3349609375,981.4202880859375,52978.25390625,-14790.6396484375,-7715.44140625,8977.2861328125,688.590087890625,-2355.717041015625,0.0,1727652089246.251,0.0
24.0,-11593.4462890625,1085.0206298828125,53309.3046875,-14786.4814453125,-7711.55224609375,10783.955078125,806.8084716796875,-2351.49267578125,0.0,1727652089250.359,0.0
25.0,-11589.8251953125,947.0209350585938,52569.3515625,-14780.9833984375,-7707.72998046875,10597.67578125,680.8117065429688,-2350.08447265625,0.0,1727652089254.005,0.0
