CP3,C3,F5,PO3,PO4,F6,C4,CP4
187062.6875,197678.265625,139811.359375,166123.015625,212557.546875,260729.09375,234215.390625,245586.140625
171858.65625,170549.53125,132488.59375,132409.265625,162556.015625,139944.859375,175701.65625,178258.671875
31810.328125,24532.087890625,25660.9609375,12994.3642578125,6614.26025390625,-86565.6796875,2368.25634765625,-6499.4619140625
29562.234375,32354.75,20307.541015625,27356.921875,34866.63671875,39022.3203125,40099.359375,41597.23828125
156421.125,166960.0625,115869.6875,141483.03125,181436.6875,231360.90625,201628.765625,212172.453125
201061.40625,204518.03125,154832.65625,163174.59375,205116.296875,212167.96875,223258.625,229905.28125
62911.34765625,54523.0078125,50398.10546875,34815.8125,33232.50390625,-59469.46875,31927.138671875,23687.326171875
14371.5439453125,14601.4765625,9981.908203125,11395.96875,12602.626953125,-11680.2158203125,13374.09765625,11409.4462890625
118562.0859375,127706.5390625,86147.3203125,109194.5390625,140233.9375,185925.5625,157262.203125,166141.796875
213099.421875,220585.40625,162861.78125,180053.40625,228833.0,258083.765625,250060.0625,259636.6875
103443.6171875,96055.1328125,81547.265625,67947.328125,76066.171875,1874.0594482421875,79743.6171875,74486.015625
77922.734375,84750.296875,55226.953125,72734.734375,93941.8203125,129609.7734375,106735.7578125,113276.2578125
204708.34375,214443.28125,153971.203125,178526.421875,228057.90625,271022.875,250126.109375,261393.875
145377.8125,140937.875,112307.2421875,106515.8203125,127329.421875,81873.625,136351.375,135532.765625
17981.26171875,12523.099609375,14622.46484375,5381.11474609375,-1218.728759765625,-82881.6640625,-5931.50390625,-14080.3232421875
46861.74609375,51399.37109375,32490.939453125,44005.39453125,56920.1640625,77022.71875,65406.40625,69193.3515625
181971.984375,192662.46875,135209.359375,162560.703125,208173.21875,257418.90625,229628.078125,241026.921875
183148.609375,183115.21875,140382.46875,143944.96875,178060.859375,164330.15625,192564.4375,196319.453125
40217.9140625,32560.20703125,32130.78515625,19049.65234375,13648.15234375,-80552.703125,9844.4443359375,748.1351318359375
24301.08203125,26404.201171875,16537.62890625,22163.09375,27870.69921875,25284.447265625,31845.935546875,32455.802734375
147713.0,157816.6875,107982.78125,134623.359375,172573.59375,221541.140625,191824.75,202174.984375
205889.515625,210385.171875,157369.828125,169359.234375,213407.078125,226390.4375,232407.84375,239720.28125
71472.7578125,63226.91015625,56779.28125,41672.54296875,41745.90234375,-48030.5859375,41474.86328125,33281.65234375
12532.0185546875,12122.3779296875,8774.376953125,9046.353515625,8941.61328125,-23034.54296875,8707.5908203125,5768.42578125
110553.078125,119190.8671875,79559.546875,102288.1171875,131391.09375,175481.25,147601.359375,156140.703125
214125.703125,222465.96875,163013.328125,182541.359375,232488.71875,266122.34375,254403.375,264446.5
113997.640625,107376.6015625,89715.734375,77139.328125,88286.9921875,20698.80859375,93572.484375,88878.2109375
10408.580078125,7140.17431640625,8483.15625,2761.602294921875,-2203.904052734375,-65867.875,-5805.9765625,-12438.8115234375
70466.328125,76746.3125,49505.734375,66007.5546875,85291.96875,117778.6171875,97097.84375,103109.34375
201622.921875,211805.796875,151038.609375,176975.09375,226424.234375,271692.34375,248711.921875,260122.515625
155527.953125,152254.515625,120081.890625,116061.0625,140415.65625,102763.875,151081.25,151023.59375
22122.123046875,16102.2392578125,18066.623046875,7459.55859375,732.9806518554688,-85601.5625,-3891.28173828125,-12786.8955078125
40916.62890625,44880.59765625,28115.919921875,38441.28515625,49596.859375,64853.33203125,57016.5234375,60122.1171875
175310.453125,186098.4375,129577.3125,157657.5,202058.453125,251905.421875,223223.890625,234534.296875
190581.34375,191905.484375,145971.578125,151835.6875,189085.46875,182512.71875,204969.453125,209501.171875
47264.61328125,39400.51171875,37755.578125,23860.865234375,19438.169921875,-75615.6328125,16327.142578125,6917.68505859375
20515.009765625,22023.08203125,13904.7724609375,18256.1875,22446.603515625,12995.0341796875,25357.603515625,25092.19921875
138974.09375,148848.390625,100911.140625,127335.4609375,163396.484375,211577.609375,182030.328125,192074.46875
209480.390625,215201.203125,159788.640625,174063.359375,220297.734375,239056.640625,240327.875,248312.671875
80515.9609375,72588.3515625,63874.19140625,48728.29296875,51007.63671875,-34784.29296875,52078.7109375,44203.87890625
11068.1357421875,10046.4150390625,7933.9072265625,6923.2509765625,5559.146484375,-34185.89453125,4389.83740234375,462.94927978515625
101945.1953125,110147.53125,72860.265625,94797.3828125,121854.703125,163979.125,137215.84375,145328.390625
213517.3125,222724.9375,162238.109375,183452.5625,234218.203125,271626.375,256750.84375,267150.625
124218.3984375,118509.4453125,97730.5078125,86156.0390625,100510.6171875,39689.921875,107381.3671875,103383.3984375
12045.2646484375,8111.53662109375,10011.3447265625,2831.272705078125,-2897.5234375,-73402.0703125,-6950.408203125,-14487.68359375
63049.94921875,68854.046875,44044.28515625,59306.0546875,76704.8046875,105715.6484375,87531.140625,92939.484375
197042.65625,207804.40625,147271.25,174339.703125,223371.34375,270458.46875,245713.34375,257219.359375
164622.65625,162677.515625,127144.5546875,125041.96875,152806.515625,122670.0234375,165008.359375,165800.8125
26860.244140625,20328.060546875,21919.212890625,10066.263671875,3415.4580078125,-86824.3828125,-1043.5804443359375,-10546.5126953125
35388.12890625,38795.73828125,24126.73828125,33147.8125,42633.578125,52692.53125,49026.5546875,51383.14453125
167664.140625,178621.578125,123429.421875,151851.859375,194833.515625,244924.3125,215653.5,226806.65625
196808.703125,199602.484375,150725.859375,158785.359375,198965.59375,199335.203125,216203.21875,221565.421875
54841.05078125,46898.2890625,43778.41015625,29229.841796875,26045.255859375,-68465.3984375,23739.62890625,14254.935546875
17315.267578125,18261.216796875,11792.6005859375,14856.8232421875,17597.16796875,1028.224853515625,19444.205078125,18257.73046875
130314.65625,140088.625,94194.421875,120350.453125,154493.5,201572.90625,172377.453125,182080.625
212223.546875,219221.5625,161773.6875,178357.921875,226357.125,250223.21875,247259.109375,255846.265625
90184.515625,82698.5390625,71495.8203125,56651.0703125,61287.8046875,-19915.87109375,63733.04296875,56281.328125
10129.697265625,8442.4541015625,7499.5234375,5129.65771484375,2492.040283203125,-45397.125,402.5995788574219,-4573.4345703125
92866.390625,100703.203125,66016.875,86860.5234375,111792.0546875,151507.65625,126235.21875,133831.171875
211357.796875,221508.75,160485.015625,183127.34375,234328.4375,274906.25,257297.140625,267978.09375
133757.609375,129094.7890625,105318.546875,94854.84375,112417.015625,58328.12109375,120768.8046875,117494.1015625
14209.2705078125,9657.3603515625,11981.025390625,3317.490234375,-3016.076904296875,-79924.796875,-7416.24072265625,-15835.494140625
190875.65625,202173.984375,142350.390625,170255.765625,218445.875,266976.34375,240741.265625,252269.671875
172827.265625,172361.234375,133559.453125,133551.953125,164634.125,142034.09375,178271.8125,179947.53125
32116.30078125,25201.6328125,26239.58203125,13222.6201171875,6902.8662109375,-86518.8125,2708.628662109375,-7301.0400390625
30015.9296875,32903.1953125,20423.61328125,28019.294921875,35773.76171875,39929.64453125,41030.95703125,42569.0703125
158710.59375,169827.8125,116506.5078125,144938.125,186090.984375,235957.6875,206380.09375,217272.875
201508.796875,205863.234375,154476.125,164781.71875,207438.421875,214188.671875,225819.140625,231925.65625
62786.421875,54931.640625,50122.7734375,35183.609375,33503.7421875,-59454.8515625,32120.19140625,22721.595703125
14464.482421875,14841.19921875,9961.0537109375,11686.4521484375,12999.2587890625,-11084.630859375,13793.9970703125,11661.0380859375
120390.28125,130056.8984375,86716.015625,112118.8203125,144062.78125,189705.140625,161139.0,170401.546875
212680.265625,221137.46875,162206.125,180863.09375,230208.4375,258674.109375,251795.515625,260904.109375
99676.5859375,92961.7421875,79071.3203125,64817.52734375,72110.65625,-3834.351806640625,75899.7421875,69047.8359375
9896.2783203125,7542.3046875,7624.044921875,3798.879638671875,-12.874603271484375,-55923.1875,-2928.56982421875,-8956.8349609375
83893.1953125,91438.515625,59358.625,79090.296875,101919.3125,138931.453125,115394.1953125,122443.3125
207404.09375,218716.90625,157365.40625,181843.578125,232966.75,276249.6875,256058.015625,267005.125
143156.265625,139964.03125,112697.03125,104303.53125,125159.3125,78391.578125,134897.140625,132615.984375
17274.431640625,12151.8818359375,14600.470703125,4568.271484375,-2172.924560546875,-84707.109375,-6716.18408203125,-15814.0361328125
48367.3359375,53272.2265625,33497.640625,45918.01171875,59428.36328125,80049.2578125,68184.1015625,72210.1640625
183164.359375,195116.359375,136509.421875,165101.90625,212002.875,261447.3125,233965.140625,245434.125
179876.515625,181123.734375,139225.5625,141616.015625,175777.765625,160527.453125,190690.84375,193384.859375
38060.74609375,30889.2578125,31057.5,17131.537109375,11400.662109375,-84157.859375,7606.4765625,-2623.669921875
25115.064453125,27508.265625,17096.1328125,23234.501953125,29332.03515625,27217.984375,33519.765625,34186.69921875
148965.796875,160284.046875,109211.03125,137244.015625,176439.796875,225820.078125,196142.96875,206699.9375
204826.75,210917.390625,157275.953125,169981.046875,214889.46875,227457.5625,234148.0,241042.34375
71211.7109375,63649.69140625,56825.68359375,41864.7890625,42056.43359375,-48628.515625,41595.8984375,32593.533203125
12308.1875,12075.640625,8647.5087890625,8999.0126953125,8958.0419921875,-23269.7734375,8709.8037109375,5573.09375
110420.2421875,119972.390625,79351.6796875,103746.5703125,133466.921875,177505.234375,149724.734375,158477.1875
211780.921875,221757.390625,161575.734375,182601.84375,232886.359375,265413.5,254861.5625,264500.40625
109066.328125,103357.984375,86438.40625,73520.4921875,83686.328125,13363.7041015625,88730.9609375,82792.484375
10348.029296875,7371.64892578125,8238.13671875,3049.73876953125,-1706.957763671875,-64869.9609375,-5224.2724609375,-12066.990234375
75021.65625,82276.8984375,52942.1796875,71376.265625,92029.0078125,126007.765625,104476.8671875,110880.7109375
202181.421875,214530.1875,153386.34375,179440.859375,229992.109375,275428.875,253018.078125,264140.65625
151704.46875,150014.9375,119400.4765625,113365.4453125,137368.390625,97528.7421875,148304.234375,147131.765625
20891.994140625,15237.16015625,17603.5390625,6363.60791015625,-580.8323364257812,-88929.7109375,-5308.15869140625,-14946.341796875
41507.25,45950.33203125,28667.115234375,39564.66015625,51146.44140625,66724.5078125,58813.734375,62014.21484375
174425.859375,186893.578125,129768.6953125,158959.84375,204150.234375,254087.34375,225638.6875,236943.9375
185868.90625,188873.921875,143765.125,149298.796875,186175.34375,177613.59375,202027.46875,205812.0
44580.390625,37245.35546875,36123.58984375,21820.708984375,16940.697265625,-79826.6953125,13603.76171875,3526.3671875
20851.693359375,22692.091796875,14245.345703125,18911.65234375,23412.197265625,14785.8779296875,26551.791015625,26373.759765625
138664.78125,150079.1875,101451.46875,129085.3984375,166013.375,214603.203125,184916.453125,195082.6875
206897.15625,214644.78125,158801.125,174481.515625,221094.359375,238930.984375,240936.0,248693.140625
80070.3125,72948.2421875,63589.140625,49442.96875,51728.94921875,-35479.92578125,52259.35546875,44117.2421875
10697.185546875,9854.5029296875,7734.216796875,6750.04736328125,5402.37109375,-34413.61328125,4200.6748046875,202.23855590820312
100204.8515625,109540.078125,71840.21875,95031.203125,122336.625,164380.125,137611.34375,145793.546875
209700.671875,220918.0625,159899.890625,183174.953125,233788.84375,269855.65625,255953.21875,266109.53125
118701.09375,114034.65625,93811.734375,82833.71875,95916.6640625,31516.0234375,102068.78125,97331.8671875
11551.0,7898.30078125,9356.6181640625,2876.53515625,-2764.48583984375,-73410.984375,-6932.50439453125,-14481.380859375
66530.453125,73336.0859375,46789.32421875,63674.90625,82168.265625,112660.359375,93600.78125,99285.9921875
196413.265625,209404.484375,148793.265625,176069.3125,225681.796875,272876.46875,248523.625,259762.09375
160475.890625,160157.65625,125995.296875,122671.703125,149831.484375,117268.859375,161924.625,162088.171875
25500.6328125,19335.978515625,21236.591796875,9077.5341796875,2157.97119140625,-90320.640625,-2593.092529296875,-12393.75
37636.0859375,41690.37890625,25933.33984375,35967.21484375,46149.015625,57129.98046875,52918.84375,55464.59375
167769.890625,180645.5625,125352.1640625,153896.5,197525.453125,248035.328125,218899.375,229871.8125
192094.84375,196718.171875,149485.40625,156328.0625,195886.484375,194097.984375,212968.609375,217784.640625
52164.875,44769.15234375,42515.0234375,27261.1015625,23576.818359375,-73514.0546875,20872.548828125,11138.7451171875
17198.390625,18435.89453125,11879.50390625,15008.2333984375,17932.51171875,1925.0213623046875,19967.638671875,18868.06640625
128298.0390625,139438.328125,93695.9296875,120201.0546875,154656.4375,202178.953125,172785.296875,182442.453125
208336.359375,217227.890625,159834.78125,177659.203125,225601.875,248460.390625,246077.25,254610.703125
89077.234375,82350.2578125,70505.0859375,57114.15234375,61713.13671875,-21484.560546875,63297.5859375,56148.9609375
9661.1826171875,8149.69091796875,7219.9033203125,4895.76904296875,2314.142822265625,-45770.890625,139.07254028320312,-4712.373046875
90238.828125,98999.6640625,64528.78515625,85890.6328125,110705.828125,150345.265625,125060.140625,132572.265625
206617.875,218388.75,157277.03125,181896.6875,232340.71875,271556.75,254663.28125,265224.28125
128222.1953125,124385.1640625,100955.125,91887.515625,107984.9296875,50537.9140625,115329.2890625,111927.640625
13460.5322265625,9114.01171875,11019.587890625,3232.262939453125,-3075.4208984375,-80235.3359375,-7711.8203125,-15772.8642578125
58300.09375,64522.6171875,40911.3984375,55965.296875,72265.6875,98857.9765625,82648.25,87567.8203125
189925.28125,203190.546875,143605.265625,171458.796875,219861.875,268485.5,242493.890625,253774.921875
168701.5,169644.484375,132181.671875,131349.1875,161633.671875,136390.265625,174884.3125,176329.6875
30698.216796875,24090.998046875,25428.951171875,12310.4677734375,5723.029296875,-90037.1953125,1094.274169921875,-8749.6337890625
31958.85546875,35363.046875,21957.166015625,30329.94921875,38669.33984375,43856.33203125,44325.6484375,46043.73828125
159045.34375,171670.5,118378.359375,146623.15625,188176.40625,238596.4375,208990.015625,219690.890625
197729.15625,203454.40625,153493.03125,162823.5625,204813.140625,209713.203125,222941.125,228857.0
60386.44921875,52907.51171875,48861.734375,33500.92578125,31328.134765625,-64712.71875,29312.587890625,20089.677734375
14173.3955078125,14750.205078125,9909.287109375,11580.5048828125,12977.6669921875,-11153.8994140625,13843.1494140625,11797.025390625
118475.71875,129080.171875,86260.4453125,111320.9296875,143332.359375,189391.78125,160655.140625,169775.78125
209523.171875,219158.9375,160511.84375,180045.5,229033.890625,256409.59375,250045.453125,259235.171875
98841.1484375,92548.078125,77975.3671875,65550.4375,72749.5546875,-5220.65185546875,75418.7578125,69302.1796875
9554.3642578125,7346.771484375,7364.87646484375,3748.320068359375,104.13676452636719,-55363.2734375,-2912.4765625,-8516.6845703125
81411.546875,89557.3515625,58019.53515625,77637.28125,100210.2109375,137314.546875,113673.5625,120558.1171875
203849.765625,216044.625,154845.328125,180577.515625,230894.875,272839.46875,253370.984375,264248.5625
137734.1875,134783.078125,108163.03125,100896.7265625,120121.65625,69411.6796875,128681.65625,126463.3359375
16062.0068359375,11080.80859375,13222.4853515625,4191.15283203125,-2553.79833984375,-85371.765625,-7515.41552734375,-16018.2861328125
51204.30859375,56744.14453125,35834.9140625,49091.46484375,63366.71875,85749.28125,72708.25,76903.359375
183521.765625,196647.421875,138445.5,166276.5,213264.71875,262841.0,235620.9375,246826.734375
176338.8125,178258.0,137938.171875,139156.296875,172291.296875,154330.15625,186691.53125,189308.4375
36250.66015625,29204.16015625,29857.478515625,15868.6865234375,9821.6455078125,-87864.0078125,5482.03271484375,-4279.46435546875
27039.21484375,29801.353515625,18580.265625,25339.029296875,32001.099609375,31240.4921875,36577.75390625,37483.8046875
150481.515625,162751.890625,111741.703125,139235.6875,178734.296875,228679.4375,198932.9375,209292.640625
202272.09375,208974.125,156921.359375,168198.90625,212243.609375,223123.109375,231256.640625,238039.078125
68774.71875,61297.86328125,55466.47265625,39989.7265625,39576.53125,-53602.875,38534.22265625,29954.642578125
12075.841796875,12021.2587890625,8629.60546875,8947.044921875,9042.2626953125,-22268.369140625,8917.2724609375,6049.78955078125
109050.4375,119162.4296875,79141.125,102878.9453125,132551.21875,177022.375,149018.234375,157612.4375
209524.984375,219893.328125,160205.9375,181512.53125,231225.65625,262740.40625,252674.8125,262430.625
