256,0,1
512,0,1
768,0,1
1025,0,1
1281,0,1
1537,0,1
1793,0,1
2050,0,1
2306,0,1
2562,0,1
2819,0,1
3075,0,1
3331,0,1
3588,0,1
3844,0,1
4100,0,1
4356,0,1
4613,0,1
4869,0,1
5125,0,1
