769,0,2
1540,0,2
2311,0,2
3082,0,2
3853,0,1
4625,0,1
5395,0,1
6167,0,2
6936,0,2
7707,0,1
8476,0,1
9248,0,1
10020,0,1
10791,0,1
11563,0,1
12332,0,1
13102,0,1
13870,0,1
14641,0,1
15411,0,2
16181,0,2
16951,0,1
17719,0,1
18489,0,2
19261,0,2
20029,0,1
20798,0,2
21570,0,2
22339,0,2
23110,0,2
23880,0,2
24651,0,2
25420,0,2
26192,0,1
26961,0,1
27731,0,2
28503,0,2
29273,0,1
30045,0,1
30814,0,1
31586,0,2
32358,0,2
33129,0,1
33900,0,2
34671,0,2
35441,0,1
36211,0,1
36982,0,2
37753,0,2
38522,0,1
