772,0,1
1544,0,1
2315,0,2
3086,0,1
3857,0,1
4628,0,2
5398,0,2
6167,0,2
6938,0,1
7710,0,1
8479,0,2
9248,0,2
10018,0,1
10789,0,2
11562,0,1
12333,0,2
13102,0,2
13873,0,1
14642,0,1
15412,0,2
