512,0,1
1024,0,1
1536,0,1
2052,0,1
2565,0,1
3077,0,1
3589,0,1
4102,0,1
4614,0,1
5127,0,1
5639,0,1
6151,0,1
6663,0,1
7176,0,1
7688,0,1
8200,0,1
8713,0,1
9225,0,1
9738,0,1
10250,0,1
