256,0,1
513,0,1
770,0,1
1027,0,1
1283,0,1
1540,0,1
1797,0,1
2054,0,1
2312,0,1
2570,0,1
2827,0,1
3083,0,1
3342,0,1
3602,0,1
3859,0,1
4115,0,1
4372,0,1
4629,0,1
4885,0,1
5142,0,1
